productId	profileName	helpfulness	score	time
B000063W82	pear184	0/0	5.0	10:8:2010
B000063W82	marissa	0/0	5.0	10:3:2010
B000063W82	G. Newsom	0/0	5.0	5:3:2010
B000063W82	"Patricia D. Toner ""Happy Shopper!"""	0/0	5.0	3:8:2010
B000063W82	W. Dowell	0/0	5.0	1:21:2010
B000063W82	A. Bilger	0/0	5.0	1:17:2010
B000063W82	"Rodney Prezeau ""rodprez"""	0/0	5.0	12:28:2009
B000063W82	L. Miltner	0/0	5.0	12:5:2009
B000063W82	Retrosexual	0/0	5.0	11:29:2009
B000063W82	"Linda L. Presock ""Mamacita"""	0/0	5.0	11:15:2009
B000063W82	"Charles E. Holland ""Chas-E"""	0/0	5.0	11:9:2009
B000063W82	"Joanne A. Dandin ""jd"""	0/0	4.0	11:1:2009
B000063W82	"Angel JMW ""Angel JMW"""	0/0	5.0	10:24:2009
B000063W82	"Tracie ""Tracie"""	0/0	5.0	10:15:2009
B000063W82	Thing	0/0	5.0	10:10:2009
B000063W82	"Joyce Lafevers ""columbo fan"""	0/0	5.0	10:4:2009
B000063W82	Kyle Webb	0/0	5.0	10:3:2009
B000063W82	K. Lucas	0/0	5.0	10:2:2009
B000063W82	Ashley Ringer	0/0	5.0	9:30:2009
B000063W82	"Jason Kirkfield ""The Pride and Sorrow of chil..."	0/0	5.0	9:29:2009
B000063W82	"Karen Beris ""karen21766"""	0/0	5.0	9:23:2009
B000063W82	"S. Usher ""Granny Frogg"""	0/0	4.0	9:11:2009
B000063W82	David L.	0/0	5.0	9:10:2009
B000063W82	"T. Fogg ""Wonder Woman"""	0/0	5.0	9:3:2009
B000063W82	Fulltime Nana	0/0	5.0	9:3:2009
B000063W82	A. Haywood	0/0	5.0	8:21:2009
B000063W82	"Samantha R. Ide ""country girl at heart"""	0/0	5.0	8:19:2009
B000063W82	Cornelia C. Coble	0/0	5.0	7:31:2009
B000063W82	"William Alexander ""Alexander, Shaun"""	0/0	5.0	7:30:2009
B000063W82	sabby	0/0	5.0	7:11:2009
B000063W82	Donna Butler	0/0	5.0	7:5:2009
B000063W82	R. Larry	0/0	5.0	6:27:2009
B000063W82	Andrew Gordon	0/0	5.0	6:12:2009
B000063W82	S. K. Birmingham	0/0	5.0	6:9:2009
B000063W82	S. Davis	0/0	4.0	5:28:2009
B000063W82	M. Rhea	0/0	5.0	5:26:2009
B000063W82	T. Harrison	0/0	5.0	5:26:2009
B000063W82	T & D	0/0	5.0	5:21:2009
B000063W82	"J. Gene Porter ""gene1"""	0/0	5.0	5:15:2009
B000063W82	"lighten_up_already2 ""lighten_up_already2"""	0/0	5.0	5:8:2009
B000063W82	"Supernova ""Missy"""	0/0	5.0	5:7:2009
B000063W82	BJB	0/0	5.0	5:6:2009
B000063W82	Minnesota mom	0/0	5.0	5:3:2009
B000063W82	Dana-Dane	0/0	5.0	5:2:2009
B000063W82	"Brenda N. ""Book Blogger"""	0/0	5.0	4:29:2009
B000063W82	C. Rawls	0/0	5.0	4:26:2009
B000063W82	R. MCRACKAN	0/0	5.0	4:23:2009
B000063W82	Bobby Ramjist	0/0	5.0	4:20:2009
B000063W82	R. Jones	0/0	5.0	4:18:2009
B000063W82	B. BANDHAUER	0/0	5.0	4:13:2009
B000063W82	"Christina Strand ""Sexy Mamma"""	0/0	5.0	3:30:2009
B000063W82	"VCS teacher ""teacher"""	0/0	5.0	3:29:2009
B000063W82	Beth Kramer	0/0	5.0	3:19:2009
B000063W82	"trevor graham ""white rabbit"""	0/0	4.0	3:15:2009
B000063W82	"stitches9 ""stitches9"""	0/0	5.0	3:2:2009
B000063W82	"Mark Twain ""Jellybean"""	0/0	5.0	2:25:2009
B000063W82	Malcolm T. Downing	0/0	5.0	2:24:2009
B000063W82	"Literature Lady ""Marie"""	0/0	4.0	2:16:2009
B000063W82	Cordelia Blake	0/0	5.0	2:8:2009
B000063W82	"L. Latshaw ""drumdad67"""	0/0	5.0	2:6:2009
B000063W82	J. Yang	0/0	5.0	1:17:2009
B000063W82	"F. Rosenthal ""toy snob"""	0/0	5.0	1:13:2009
B000063W82	"Wendy Hodges Baugh ""Wendy B"""	0/0	4.0	1:7:2009
B000063W82	N. Hidalgo	0/0	5.0	1:5:2009
B000063W82	T. Stoelzle	0/0	4.0	12:20:2008
B000063W82	N. J. Suthers	0/0	5.0	12:20:2008
B000063W82	Kristin in MA	0/0	5.0	12:1:2008
B000063W82	"G. L. Phillips ""gforceforever"""	0/0	5.0	11:29:2008
B000063W82	Smile4pjw	0/0	5.0	11:22:2008
B000063W82	super mom	0/0	5.0	11:16:2008
B000063W82	"Anita Smith ""Steelerzgal"""	0/0	5.0	11:15:2008
B000063W82	"D. Dunne ""bassman"""	0/0	4.0	11:4:2008
B000063W82	runningmom3	0/0	5.0	11:3:2008
B000063W82	Michael J. Petrone	0/0	5.0	10:25:2008
B000063W82	C. Pace	0/0	5.0	10:6:2008
B000063W82	"Kelley Drisko ""kjdinme"""	0/0	5.0	10:4:2008
B000063W82	"C. Ferrante ""My Hero is Zero"""	0/0	4.0	10:3:2008
B000063W82	Rick Worch	0/0	5.0	9:28:2008
B000063W82	"Rejoice Leung ""Rejoice"""	0/0	5.0	9:14:2008
B000063W82	S. Brown	0/0	5.0	9:9:2008
B000063W82	"gvgc ""serenity seeker"""	0/0	5.0	8:24:2008
B000063W82	"DJ Come of Age ""DJ COA"""	0/0	5.0	8:24:2008
B000063W82	M. S. Meihn	0/0	5.0	8:21:2008
B000063W82	Lizanne McClellan	0/0	4.0	7:30:2008
B000063W82	Jared Castle	0/0	5.0	7:26:2008
B000063W82	"Tia Bella ""Blendy"""	0/0	5.0	7:23:2008
B000063W82	Patrick J. Barnes	0/0	5.0	7:13:2008
B000063W82	David L. Hamilton	0/0	5.0	7:6:2008
B000063W82	"Robert C. Holly ""DVD fan"""	0/0	5.0	6:24:2008
B000063W82	"S. P. Krywany ""SPK"""	0/0	5.0	6:18:2008
B000063W82	L. Monroe	0/0	5.0	6:8:2008
B000063W82	"J. Wasnock ""Puppet Master"""	0/0	5.0	5:31:2008
B000063W82	E. Biela	0/0	5.0	5:28:2008
B000063W82	Lu Lu	0/0	5.0	5:27:2008
B000063W82	Loehrmann	0/0	5.0	5:27:2008
B000063W82	C. Stevens	0/0	5.0	5:27:2008
B000063W82	"Brett R. Andrews ""Brett Russell Andrews"""	0/0	5.0	5:27:2008
B000063W82	Student	0/0	5.0	5:26:2008
B000063W82	Lyons Performance LLC	0/0	5.0	5:26:2008
B000063W82	S. Gray	0/0	5.0	5:26:2008
B000063W82	"curlyjo ""homeschool mom"""	0/0	5.0	5:18:2008
B000063W82	x-rayjen	0/0	5.0	5:18:2008
B000063W82	Lachtna	0/0	5.0	5:4:2008
B000063W82	Florida gal	0/0	5.0	5:4:2008
B000063W82	Emily J. Silver	0/0	5.0	5:1:2008
B000063W82	Lynn M. Lewis	0/0	5.0	5:1:2008
B000063W82	Robert J. Bowen	0/0	5.0	4:28:2008
B000063W82	Big Shopper	0/0	5.0	4:28:2008
B000063W82	Kim Katir	0/0	5.0	4:20:2008
B000063W82	R. McRae	0/0	5.0	4:16:2008
B000063W82	S. Whiteside	0/0	5.0	4:9:2008
B000063W82	Stareatha Hopkins	0/0	5.0	4:5:2008
B000063W82	Jen D.	0/0	4.0	4:4:2008
B000063W82	Louis M. Burgin	0/0	5.0	4:4:2008
B000063W82	S. Samija	0/0	5.0	3:31:2008
B000063W82	A. Tutino	0/0	5.0	3:30:2008
B000063W82	C. Beecroft	0/0	5.0	3:29:2008
B000063W82	"Maya Cointreau ""Mother Maya"""	0/0	5.0	3:25:2008
B000063W82	"A. L. Toliver-Smith ""Andi"""	0/0	5.0	3:25:2008
B000063W82	"M. Miller ""Emeraldthing"""	0/0	5.0	3:9:2008
B000063W82	J. Lindner	0/0	5.0	3:7:2008
B000063W82	J. McDonald	0/0	5.0	2:26:2008
B000063W82	A Buckeye Fan	0/0	5.0	2:22:2008
B000063W82	S. Hazen	0/0	5.0	2:20:2008
B000063W82	RT to be	0/0	4.0	2:5:2008
B000063W82	K. Souza	0/0	5.0	1:27:2008
B000063W82	"Coast to Coast Mom ""Mom"""	0/0	4.0	1:26:2008
B000063W82	S. Skinner	0/0	5.0	1:19:2008
B000063W82	"Becky ""Texas Mom"""	0/0	5.0	1:18:2008
B000063W82	"Middlebunny ""middlebunny"""	0/0	5.0	1:17:2008
B000063W82	C. G.	0/0	5.0	1:17:2008
B000063W82	"Elwin B. Coldiron ""classic cartoon fan"""	0/0	5.0	1:17:2008
B000063W82	M. Dyer	0/0	5.0	1:17:2008
B000063W82	E. Smith	0/0	4.0	1:16:2008
B000063W82	Raven	0/0	5.0	1:12:2008
B000063W82	T. Zell	0/0	4.0	1:12:2008
B000063W82	T. Nguyen	0/0	5.0	1:12:2008
B000063W82	Rockstar Mom	0/0	5.0	1:12:2008
B000063W82	Pokey	0/0	5.0	1:11:2008
B000063W82	"Patricia S. Smith ""Amanda- age:14"""	0/0	4.0	1:6:2008
B000063W82	Susan Colig	0/0	5.0	1:4:2008
B000063W82	"Faye H. Sensabaugh ""spkidzz"""	0/0	5.0	12:29:2007
B000063W82	Tina L. Digregorio	0/0	5.0	12:26:2007
B000063W82	Jerri L. Kehdi	0/0	5.0	12:22:2007
B000063W82	Amy R. Hartke	0/0	5.0	12:19:2007
B000063W82	"V. A. Tipnis ""Vijay"""	0/0	5.0	12:19:2007
B000063W82	T. Bennett	0/0	5.0	12:13:2007
B000063W82	Joel D. Mitchell	0/0	5.0	12:10:2007
B000063W82	S. Hill	0/0	5.0	12:2:2007
B000063W82	Adriana	0/0	5.0	12:1:2007
B000063W82	S. Herring	0/0	5.0	11:28:2007
B000063W82	D. Landino	0/0	5.0	11:25:2007
B000063W82	"L. M. Barnes ""michiganlaw"""	12/13	4.0	1:18:2006
B000063W82	"M. Mandyck ""Children's lit lover"""	8/8	5.0	9:23:2008
B000063W82	"Anthony Panchyshyn ""buyer"""	8/8	5.0	11:9:2006
B000063W82	"J. J. Kwashnak ""voracious reader"""	8/8	5.0	8:28:2002
B000063W82	L. Soldano	11/12	5.0	2:28:2006
B000063W82	Caren H	0/0	5.0	11:23:2007
B000063W82	Donald Wilkes	0/0	5.0	11:14:2007
B000063W82	"Patti Bowen ""history teacher"""	0/0	5.0	11:11:2007
B000063W82	Joanne Bergman	0/0	5.0	11:7:2007
B000063W82	"D. M. Meyer ""Elementary Teacher"""	0/0	5.0	11:4:2007
B000063W82	Susan Smith	0/0	5.0	11:3:2007
B000063W82	K. Jenkins	0/0	5.0	10:30:2007
B000063W82	Heid Butz	0/0	5.0	10:26:2007
B000063W82	Carolyn Kerwin	0/0	5.0	10:24:2007
B000063W82	"Bill Stein ""CJ"""	0/0	5.0	10:23:2007
B000063W82	"Jason P. Pumphrey ""the movie & music man"""	0/0	5.0	10:20:2007
B000063W82	"D. Turner-roberts ""Mystery Mom"""	0/0	5.0	10:17:2007
B000063W82	Leslie Mcintosh	0/0	5.0	10:16:2007
B000063W82	"Conzuela Cogdell ""Conz"""	0/0	5.0	10:9:2007
B000063W82	"CAMYSNO1MOM ""CASSANDRA"""	0/0	5.0	10:1:2007
B000063W82	Charles P. Gabriele Jr.	0/0	5.0	9:29:2007
B000063W82	ME	0/0	5.0	9:29:2007
B000063W82	"S. Adams ""sheriwx"""	0/0	5.0	9:27:2007
B000063W82	G. Monaco	0/0	5.0	9:25:2007
B000063W82	"Movie Addict ""Addict"""	0/0	5.0	9:20:2007
B000063W82	David Allen	0/0	5.0	9:19:2007
B000063W82	J. Hansen	0/0	5.0	9:17:2007
B000063W82	Kindergarten Teacher	0/0	5.0	9:14:2007
B000063W82	"M. Rosie ""M. Rosie"""	0/0	5.0	8:22:2007
B000063W82	Oasis Mom	0/0	5.0	8:18:2007
B000063W82	"Patty K ""parent and teacher"""	0/0	5.0	8:5:2007
B000063W82	Rebecca Bergeman	0/0	5.0	8:2:2007
B000063W82	P. Gale	0/0	5.0	7:28:2007
B000063W82	Kristin Novilla	0/0	5.0	7:28:2007
B000063W82	"Ariella Vaccarino creator of ""Voice Lessons T..."	0/0	5.0	7:25:2007
B000063W82	"Sever 33 ""Sever"""	0/0	5.0	7:21:2007
B000063W82	"melissa mccullough ""jeanbee"""	0/0	5.0	7:19:2007
B000063W82	Lola R. Mcclellan	0/0	5.0	7:16:2007
B000063W82	"SAFIYA D. HOSKINS ""Author"""	0/0	4.0	7:6:2007
B000063W82	"Donna K. Wilkinson ""busy mom"""	0/0	5.0	7:6:2007
B000063W82	CFG	0/0	5.0	7:4:2007
B000063W82	"Bradley Frago ""My Boys Dad"""	0/0	5.0	7:3:2007
B000063W82	Craig M. Lipke	0/0	5.0	7:2:2007
B000063W82	Sandra Myslichuk	0/0	5.0	7:2:2007
B000063W82	S. Bright	0/0	5.0	6:28:2007
B000063W82	Michael E. Caldwell	0/0	5.0	6:26:2007
B000063W82	S. C. Graham	0/0	5.0	5:11:2007
B000063W82	W. Knutson	0/0	5.0	4:1:2007
B000063W82	"Naomi Sobecky ""Naomi"""	0/0	5.0	3:24:2007
B000063W82	"Evelyn S. Tatum ""Teacherlib"""	0/0	5.0	3:24:2007
B000063W82	Constance	0/0	5.0	3:23:2007
B000063W82	Ray Bailey	0/0	5.0	3:21:2007
B000063W82	C. Fonvielle	0/0	5.0	3:18:2007
B000063W82	"M. Reilly ""Ms. Mike"""	0/0	5.0	3:18:2007
B000063W82	Nappy Head 1	0/0	5.0	3:17:2007
B000063W82	"Samantha ""Sams"""	0/0	5.0	3:16:2007
B000063W82	A. Fitzsimmons	0/0	5.0	3:7:2007
B000063W82	"Mom to 3 ""Mom to 3"""	0/0	5.0	3:7:2007
B000063W82	"Shirley Burke ""ATTRIBUTION"""	0/0	5.0	3:7:2007
B000063W82	LAC	0/0	5.0	3:7:2007
B000063W82	"W. Miller ""reads too much, yet not enough"""	0/0	5.0	3:7:2007
B000063W82	T. Ward	0/0	5.0	3:7:2007
B000063W82	"Kimberly C. Anderson ""school house rock fan"""	0/0	5.0	2:19:2007
B000063W82	J. Mills	0/0	5.0	2:15:2007
B000063W82	"DT ""Delux7"""	0/0	5.0	2:14:2007
B000063W82	"Jennifer Jancitsky ""in His image"""	0/0	5.0	2:9:2007
B000063W82	The Specialist	0/0	5.0	2:9:2007
B000063W82	DVD fan	0/0	5.0	1:30:2007
B000063W82	"Sheila Hylton ""SHylton"""	0/0	5.0	1:29:2007
B000063W82	"Kimberly D. Williams ""Mom4K"""	0/0	5.0	1:28:2007
B000063W82	Kim Taylor	0/0	5.0	1:26:2007
B000063W82	Julie A. Nevils	0/0	5.0	1:25:2007
B000063W82	Loretta Bushore	0/0	5.0	1:25:2007
B000063W82	T. Wyatt	0/0	5.0	1:21:2007
B000063W82	E. Crockett	0/0	5.0	1:18:2007
B000063W82	T.F.	0/0	5.0	1:17:2007
B000063W82	Beth Hites	0/0	5.0	1:17:2007
B000063W82	"R. Cohen ""Divarita, Singing Mommy"""	0/0	5.0	1:17:2007
B000063W82	"Elizabeth M. Grimes ""octobermom02"""	0/0	5.0	1:17:2007
B000063W82	Michael Serrano	0/0	5.0	1:17:2007
B000063W82	"sis92y ""sis92y"""	0/0	5.0	1:16:2007
B000063W82	Chris Capretta	0/0	5.0	1:14:2007
B000063W82	L. Huffman	0/0	5.0	1:14:2007
B000063W82	"Wendy ""mom and teacher"""	0/0	5.0	1:12:2007
B000063W82	A. Powe	0/0	5.0	1:11:2007
B000063W82	Rist	0/0	5.0	1:10:2007
B000063W82	"Michael Reeder ""Mike"""	0/0	5.0	1:10:2007
B000063W82	Chris Jordan	0/0	5.0	1:10:2007
B000063W82	Steven W. Strom	0/0	5.0	1:10:2007
B000063W82	Sherry Putman	0/0	5.0	1:10:2007
B000063W82	"S. markey ""reader not so much"""	0/0	5.0	1:9:2007
B000063W82	"Jennifer J. Keenan ""jennifer"""	0/0	5.0	1:9:2007
B000063W82	M. Curtis	0/0	5.0	1:8:2007
B000063W82	S. Sutton	0/0	5.0	1:8:2007
B000063W82	Yancey	0/0	4.0	1:8:2007
B000063W82	"E.S. ""lovemyson"""	0/0	4.0	1:8:2007
B000063W82	"The Captain ""Retired Educator and Military Of..."	0/0	5.0	1:8:2007
B000063W82	Kid of the 70's	0/0	5.0	1:8:2007
B000063W82	Michelle And Dale Kaufmann	0/0	5.0	1:8:2007
B000063W82	"Lisa ""Kean Mom"""	0/0	5.0	1:8:2007
B000063W82	"Jeffrey R. Coventry ""Cov"""	0/0	5.0	1:8:2007
B000063W82	"D. Hughes ""mom and teacher"""	0/0	5.0	1:4:2007
B000063W82	Karen M. Maynard	0/0	5.0	1:4:2007
B000063W82	Juliana L.	0/0	5.0	1:3:2007
B000063W82	J Wood	0/0	5.0	1:2:2007
B000063W82	"Rookie Jackie Willow ""horsing around"""	7/7	5.0	3:22:2006
B000063W82	"K. Hacker ""History Teacher"""	7/7	5.0	3:16:2006
B000063W82	"ProudBookWorm ""jbt-wny"""	7/7	5.0	11:30:2002
B000063W82	Keisha	7/7	5.0	9:15:2002
B000063W82	"J. Wood ""jaw1964"""	7/7	5.0	7:27:2002
B000063W82	"Victor R. Maniglia ""Vito R. Mann"""	7/7	5.0	3:13:2002
B000063W82	"salve_sons ""salve_sons"""	9/10	5.0	5:7:2006
B000063W82	"M. B Evans ""Fusionman"""	9/10	5.0	3:19:2002
B000063W82	"Lisa A. Charles ""copswife"""	6/6	5.0	1:16:2006
B000063W82	"Alice A. Howe ""wonderland"""	0/0	5.0	1:2:2007
B000063W82	"Timothy W. Boltin ""Tim Boltin"""	0/0	4.0	1:2:2007
B000063W82	S. Goldberg	0/0	5.0	1:2:2007
B000063W82	Bradford S. Smith	0/0	5.0	1:1:2007
B000063W82	"E. Brown ""girlfriend_reeka"""	0/0	5.0	12:25:2006
B000063W82	Lisa G	0/0	5.0	9:5:2006
B000063W82	"Michael R. Sudderth ""School Hose Rocker"""	0/0	5.0	8:27:2006
B000063W82	jenxspirit	0/0	5.0	8:21:2006
B000063W82	"Micah B. Evans ""Bohemianman"""	0/0	5.0	7:6:2006
B000063W82	E. M. Davis	0/0	5.0	6:29:2006
B000063W82	"Grigory's Girl ""GR"""	0/0	5.0	3:17:2006
B000063W82	"Mickey E. ""Mickey"""	0/0	5.0	3:12:2006
B000063W82	"Jennifer Jones ""wildflowerz"""	0/0	5.0	3:8:2006
B000063W82	"C. Sabo ""plumcrazie528"""	0/0	5.0	3:7:2006
B000063W82	"Leslie C. ""Leslie"""	0/0	5.0	2:26:2006
B000063W82	A. G.	0/0	5.0	2:17:2006
B000063W82	Firewife	0/0	5.0	2:17:2006
B000063W82	kicboxr	0/0	5.0	2:12:2006
B000063W82	"D. Beckett ""MathMan821"""	0/0	5.0	2:10:2006
B000063W82	ebf9q	0/0	5.0	1:8:2006
B000063W82	T. Tsubota	0/0	5.0	12:2:2005
B000063W82	JanE	0/0	5.0	10:12:2005
B000063W82	S. Hormann	0/0	5.0	10:12:2005
B000063W82	"Edward C. Beck ""Edward"""	0/0	5.0	10:12:2005
B000063W82	"Wildjem ""me"""	0/0	5.0	10:12:2005
B000063W82	2Foxcee	0/0	5.0	10:10:2005
B000063W82	PandaWatcher	0/0	5.0	10:10:2005
B000063W82	"Michael Marshall ""Army guy Mike"""	0/0	5.0	10:8:2005
B000063W82	D. Moore	0/0	4.0	9:25:2005
B000063W82	"Ben W. Shaw ""Chuck"""	0/0	5.0	9:25:2005
B000063W82	"William B. Harl Jr. ""Homeschool Dad"""	0/0	5.0	9:22:2005
B000063W82	"Pamela C. Kidd ""Book Lover Galore"""	0/0	5.0	9:12:2005
B000063W82	"Shari James ""love to learn"""	0/0	5.0	9:12:2005
B000063W82	ShaiLynne Glosser	0/0	5.0	9:6:2005
B000063W82	PegLeg	0/0	5.0	9:4:2005
B000063W82	Treva M. Devers	0/0	5.0	9:4:2005
B000063W82	"Tivophile ""Tivophile"""	0/0	5.0	9:1:2005
B000063W82	"Sully ""tjsx"""	0/0	5.0	8:31:2005
B000063W82	T. Demosthenes	0/0	5.0	8:5:2005
B000063W82	"Jane E. Regan ""Collector"""	0/0	5.0	8:4:2005
B000063W82	J. L. Hampton	0/0	5.0	8:1:2005
B000063W82	J. Derbin	0/0	5.0	8:1:2005
B000063W82	Jason A. Garner	0/0	5.0	7:18:2004
B000063W82	"D. Rapson ""geekacres"""	0/0	5.0	4:16:2003
B000063W82	Michael Musante	0/0	5.0	6:16:2002
B000063W82	"William Barnes ""BUY IT, ONLY IF IT IS WORTH IT"""	5/8	5.0	5:17:2007
B000063W82	"Gena R. Wright ""GENO"""	5/8	5.0	3:20:2006
B000063W82	Deborah G. McGlynn	5/8	5.0	10:25:2005
B000063W82	"Tanya Belda ""Harry Fan"""	1/2	5.0	7:20:2005
B000063W82	"John S. Wharton Jr. ""springjohn"""	1/2	5.0	10:31:2002
B000063W82	C. Campbell	2/4	5.0	7:1:2005
B000063W82	A Mother of 2 Kidlets	2/4	5.0	4:17:2005
B000063W82	AMZ	0/1	5.0	4:4:2008
B000063W82	"Michael R. Peterson ""home school mom"""	0/1	5.0	3:28:2007
B000063W82	"Sherry A. Matheny ""homeschooler mom"""	0/1	5.0	3:27:2007
B000063W82	"J. Mason ""lolly lolly"""	0/1	4.0	3:18:2007
B000063W82	RJ13	0/1	5.0	1:31:2007
B000063W82	"Shari Schmidt ""marketing consultant"""	0/1	5.0	1:31:2007
B000063W82	W. Schwab	0/1	4.0	9:19:2005
B000063W82	Tommy	6/6	5.0	5:17:2005
B000063W82	misplaced-from-seattle	6/6	5.0	6:30:2004
B000063W82	"E. Chapa ""E"""	6/6	5.0	1:24:2003
B000063W82	Thomas Dickensheets	3/6	5.0	7:16:2004
B000063W82	"P. Schnabel ""Phils kajira"""	3/6	3.0	2:16:2006
B000063W82	"Low-Ranking Reviewer ""tell it like it is"""	1/3	5.0	9:6:2002
B000063W82	Bill	0/2	5.0	8:9:2003
B000063W82	"J. D. Jacobson ""JJ"""	0/3	5.0	11:24:2007
B000063W82	KJ	5/12	3.0	3:8:2006
B000063W82	brandi	1/5	3.0	6:1:2012
B000063W82	Marc Bongiorno	0/4	5.0	1:13:2006
B000063W82	Deninne T. Jackson	1/6	2.0	5:20:2010
B000063W82	Roslyn Williams	1/6	3.0	3:26:2009
B000063W82	Platinum12	1/6	3.0	12:15:2008
B000063W82	Roast Pork	4/12	3.0	6:29:2007
B000063W82	"Krishna J. Khemraj ""http://khemraj.org"""	0/7	3.0	1:6:2008
B000063W82	Kurt Miller	5/18	4.0	11:28:2002
B000063W82	A. Marsden	0/11	3.0	10:8:2007
B000063W82	Frank Grasso	22/68	1.0	8:28:2002
B000063W82	"Tihocan ""tihocan"""	8/34	4.0	9:30:2002
B000063W82	"A. Heath ""ANN"""	2/19	2.0	11:26:2009
B000063W82	"Daniel Hayes ""D.R. Hayes"""	1/20	4.0	12:23:2006
B000063W82	"1smileycat ""1smileycat"""	9/47	1.0	3:16:2003
B000063W82	K. Alomari	1/24	2.0	8:22:2007
B000063W82	Reeba	4/42	1.0	11:24:2011
B000063W82	Charles Normandin Jr.	0/29	3.0	9:25:2005
B000063W82	M. Nichoson	9/67	1.0	8:5:2005
B000063W82	Dreaming Kat	17/99	1.0	6:28:2005
B000063W82	"Mr. Monte W. Bradford ""sixbrad"""	5/87	1.0	3:8:2007
B000063W82	C. Medenwaldt	5/5	4.0	7:24:2005
B000063W82	"M. B Evans ""Fusionman"""	5/5	5.0	1:30:2003
B000063W82	"J. Moran ""aralim"""	5/5	5.0	10:31:2002
B000063W82	"John Oconnor ""Pleasant Company"""	5/5	5.0	9:1:2002
B000063W82	Jason Kong	5/5	5.0	9:14:2006
B000063W82	"W. Langan ""take403"""	7/8	5.0	8:16:2003
B000063W82	"""janicebrandon"""	12/15	5.0	11:16:2002
B000063W82	CLINT BRONSON	4/4	5.0	8:12:2007
B000063W82	Susan K. York	4/4	4.0	4:4:2007
B000063W82	S. Kubota	4/4	5.0	8:30:2006
B000063W82	Lesley	4/4	5.0	8:2:2006
B000063W82	Bill Wiegandt	4/4	5.0	7:29:2006
B000063W82	"JM ""JM"""	4/4	5.0	3:12:2006
B000063W82	"Adam Rosenbaum ""Author of 'How to Remember No..."	4/4	5.0	7:23:2005
B000063W82	"Andre M. ""brnn64"""	4/4	5.0	9:28:2004
B000063W82	Joseph D. Flaherty	4/4	5.0	11:9:2003
B000063W82	"mattmattmatt ""iivi"""	4/4	5.0	1:20:2003
B000063W82	"""bpwhittaker"""	4/4	5.0	9:30:2002
B000063W82	"Micah B. Evans ""Bohemianman"""	4/4	5.0	7:6:2006
B000063W82	Avi Z. Fertig	4/4	4.0	8:15:2005
B000063W82	Crabbypink	6/7	5.0	10:25:2005
B000BB1NFO	J. Barros	1/1	5.0	11:20:2008
B00005226W	Mr. Cairene	256/300	5.0	4:21:2000
B00005226W	Michael Crane	81/97	5.0	2:3:2004
B00005226W	P. Jason Kirk	62/75	5.0	4:3:2000
B00005226W	"Dylan Patrick Smith ""recording musician"""	24/28	5.0	7:31:2000
B00005226W	c. p.	31/38	4.0	10:21:2002
B0036DBMMI	"B. Ware ""IMHO"""	11/12	5.0	4:26:2010
B0036DBMMI	Brian Camp	0/0	4.0	4:21:2012
B0036DBMMI	"Anthony ""ANT"""	1/12	3.0	8:30:2010
B0036DBMMI	"Swamptreasurechest ""BoobieNsuch"""	1/25	5.0	6:3:2010
6304276958	"""rodjackson"""	20/20	4.0	10:8:1999
B0001BMMEA	"V. Padilla ""Smashmaster Ryu"""	1/1	4.0	6:5:2008
B0001BMMEA	"Joseph M. Doyle ""Arandil"""	1/3	5.0	3:31:2003
B00020HBN2	"Always Samsung ""ravereviews"""	1/1	5.0	4:23:2008
B00020HBN2	timmyraven	0/0	5.0	5:7:2007
B000XEDVEA	Bonnie Diana	17/17	5.0	11:30:2007
B000XEDVEA	"Happy Reader ""Mystery fan"""	13/13	5.0	4:13:2009
B000XEDVEA	"RSTJA ""RA"""	7/7	5.0	12:25:2009
6305949816	Marilyn J Johnson	0/0	5.0	10:26:2011
6305949816	Tim	0/1	5.0	1:11:2004
B0042AH2I2	Eduardo Ramirez III	4/4	1.0	1:4:2011
B0042AH2I2	Sean Smith	4/5	1.0	1:11:2011
B0042AH2I2	Lynda J. Fuller	1/1	3.0	2:1:2011
B007EMEOEA	"Matthew E. Meyers ""MattinNJ"""	0/0	5.0	9:13:2012
B007EMEOEA	Jonathan	0/0	4.0	9:2:2012
B007EMEOEA	"Tommy D ""Tom"""	1/2	3.0	6:17:2012
B007EMEOEA	pumpkin	1/3	3.0	6:21:2012
B000GAKJXM	"Mr. Miyagi ""Miyagi-san"""	3/3	4.0	12:22:2007
B0099VUXCQ	"Wilmapug ""wells2do"""	0/0	1.0	4:22:2011
6303149073	Ernie Odom	7/7	1.0	9:19:2000
B000056PNV	Tracy E. Blackstone	99/107	5.0	11:17:1998
B000056PNV	Matthew Davidson	56/61	4.0	5:27:2002
B000056PNV	Zack Davisson	27/28	4.0	2:23:2005
B000056PNV	legal-eagle	19/20	5.0	9:1:2002
B000056PNV	T Kibatullin	17/18	5.0	8:13:2001
B000056PNV	"Michael O'Brien ""Mike"""	15/16	5.0	4:7:2000
B000056PNV	"S. Dowler ""Citoyen du Monde"""	17/19	5.0	9:9:2002
B000056PNV	"James Field ""jamesfield10"""	13/14	4.0	12:26:2004
B000056PNV	"Daniel C. Wilcock ""journal-ist"""	12/13	5.0	10:16:2004
B000056PNV	Erik Rupp	7/7	2.0	4:15:2011
B000056PNV	Ernest Jagger	7/7	4.0	12:4:2006
B000056PNV	Tamas Csuprik	5/6	5.0	12:2:1999
B000056PNV	Mick McAllister	2/2	4.0	4:12:2012
B000056PNV	Giordano Bruno	4/5	4.0	7:5:2009
